user_id,pred_date
6570,2017-05-12
96536,2017-05-13
41740,2017-05-11
84946,2017-05-09
66110,2017-05-09
40993,2017-05-11
30233,2017-05-10
96397,2017-05-10
4286,2017-05-09
83177,2017-05-11
36801,2017-05-10
90992,2017-05-10
19012,2017-05-09
8009,2017-05-10
98737,2017-05-10
71115,2017-05-09
80514,2017-05-08
80707,2017-05-13
72078,2017-05-11
97922,2017-05-11
81439,2017-05-09
54505,2017-05-09
6566,2017-05-09
581,2017-05-09
45279,2017-05-09
17602,2017-05-10
73114,2017-05-10
78736,2017-05-11
32985,2017-05-16
56486,2017-05-08
84367,2017-05-10
4213,2017-05-11
92140,2017-05-09
32354,2017-05-11
60248,2017-05-13
23543,2017-05-10
2964,2017-05-13
17634,2017-05-09
58281,2017-05-11
71159,2017-05-11
20978,2017-05-09
90321,2017-05-11
60019,2017-05-08
73000,2017-05-14
96730,2017-05-08
12385,2017-05-10
92320,2017-05-08
9953,2017-05-09
66793,2017-05-11
47294,2017-05-10
60933,2017-05-08
3237,2017-05-08
32199,2017-05-10
12919,2017-05-09
25310,2017-05-11
20239,2017-05-12
28451,2017-05-08
86243,2017-05-10
74684,2017-05-09
73580,2017-05-10
87815,2017-05-13
76812,2017-05-08
50605,2017-05-09
96253,2017-05-12
893,2017-05-08
70251,2017-05-07
44189,2017-05-12
72486,2017-05-09
3969,2017-05-08
69296,2017-05-12
24683,2017-05-11
88561,2017-05-12
19255,2017-05-08
64573,2017-05-08
82437,2017-05-11
53369,2017-05-09
25616,2017-05-11
79045,2017-05-11
1742,2017-05-10
18388,2017-05-09
58668,2017-05-15
67538,2017-05-09
48709,2017-05-10
77895,2017-05-12
47797,2017-05-11
26966,2017-05-15
42287,2017-05-10
96328,2017-05-07
56965,2017-05-12
16938,2017-05-14
49491,2017-05-12
81737,2017-05-11
48941,2017-05-09
556,2017-05-15
89387,2017-05-08
12843,2017-05-08
75535,2017-05-11
73856,2017-05-09
42742,2017-05-13
81060,2017-05-13
19469,2017-05-08
38847,2017-05-11
65086,2017-05-09
60401,2017-05-10
58240,2017-05-08
18641,2017-05-11
58903,2017-05-09
66468,2017-05-12
71750,2017-05-10
37099,2017-05-11
56610,2017-05-09
78368,2017-05-12
48855,2017-05-08
3017,2017-05-09
85181,2017-05-08
43178,2017-05-10
92755,2017-05-11
58609,2017-05-12
66352,2017-05-09
37021,2017-05-10
30701,2017-05-10
96125,2017-05-09
90967,2017-05-07
85215,2017-05-11
42322,2017-05-12
42463,2017-05-17
58201,2017-05-08
4868,2017-05-18
48032,2017-05-11
90757,2017-05-09
74404,2017-05-12
89947,2017-05-08
27625,2017-05-09
37145,2017-05-07
1914,2017-05-08
77535,2017-05-10
17760,2017-05-10
15898,2017-05-08
32550,2017-05-09
62999,2017-05-08
4315,2017-05-08
32262,2017-05-10
38025,2017-05-08
14309,2017-05-08
27876,2017-05-13
84352,2017-05-10
33137,2017-05-08
39772,2017-05-10
67713,2017-05-10
89893,2017-05-10
44518,2017-05-10
75871,2017-05-12
61390,2017-05-10
57985,2017-05-13
43823,2017-05-11
54272,2017-05-09
40513,2017-05-08
71679,2017-05-11
12359,2017-05-07
55042,2017-05-14
3558,2017-05-08
57503,2017-05-11
45791,2017-05-13
7565,2017-05-08
46372,2017-05-11
43890,2017-05-09
37254,2017-05-09
26345,2017-05-08
45717,2017-05-08
70976,2017-05-12
62041,2017-05-08
15165,2017-05-10
42597,2017-05-11
73599,2017-05-09
12602,2017-05-08
25177,2017-05-08
76032,2017-05-07
13340,2017-05-09
78862,2017-05-11
96057,2017-05-07
18216,2017-05-16
80795,2017-05-08
41036,2017-05-08
81181,2017-05-08
8035,2017-05-12
1370,2017-05-08
56564,2017-05-11
48131,2017-05-09
86459,2017-05-10
82365,2017-05-09
1453,2017-05-10
80204,2017-05-07
71442,2017-05-10
506,2017-05-12
42622,2017-05-13
73416,2017-05-08
53141,2017-05-11
58914,2017-05-07
59345,2017-05-08
5629,2017-05-11
73574,2017-05-07
14154,2017-05-10
28544,2017-05-09
45495,2017-05-08
96888,2017-05-15
53887,2017-05-12
21058,2017-05-08
51725,2017-05-08
69995,2017-05-09
75931,2017-05-08
37608,2017-05-14
80801,2017-05-12
54544,2017-05-08
24529,2017-05-09
85182,2017-05-11
48467,2017-05-10
77044,2017-05-11
74320,2017-05-11
68029,2017-05-08
34423,2017-05-09
67217,2017-05-08
10821,2017-05-15
72913,2017-05-13
6760,2017-05-10
55050,2017-05-11
14759,2017-05-09
43770,2017-05-10
16660,2017-05-10
57219,2017-05-08
14516,2017-05-09
35585,2017-05-08
27264,2017-05-07
8510,2017-05-13
33124,2017-05-14
90100,2017-05-11
95538,2017-05-11
33573,2017-05-08
30385,2017-05-07
13942,2017-05-12
10123,2017-05-08
54750,2017-05-09
69781,2017-05-09
51259,2017-05-13
27181,2017-05-08
45230,2017-05-12
41265,2017-05-13
57746,2017-05-10
80105,2017-05-12
95020,2017-05-08
3365,2017-05-11
60114,2017-05-10
27385,2017-05-10
72578,2017-05-10
20777,2017-05-11
79498,2017-05-08
50931,2017-05-12
47110,2017-05-09
21033,2017-05-08
22348,2017-05-13
29104,2017-05-12
47715,2017-05-14
19820,2017-05-11
78741,2017-05-09
30739,2017-05-10
54546,2017-05-08
59142,2017-05-08
82818,2017-05-14
18616,2017-05-08
76395,2017-05-09
53015,2017-05-13
19236,2017-05-10
38160,2017-05-13
75397,2017-05-11
58733,2017-05-11
47562,2017-05-07
23113,2017-05-08
22467,2017-05-13
90315,2017-05-08
70977,2017-05-08
82575,2017-05-10
73827,2017-05-08
86175,2017-05-09
87471,2017-05-10
37417,2017-05-12
12661,2017-05-11
93967,2017-05-08
91170,2017-05-09
9424,2017-05-09
62488,2017-05-14
81320,2017-05-10
33503,2017-05-11
4352,2017-05-08
39300,2017-05-11
64577,2017-05-09
40943,2017-05-11
25774,2017-05-11
10893,2017-05-08
89554,2017-05-07
23862,2017-05-09
9023,2017-05-13
61363,2017-05-09
56300,2017-05-09
21116,2017-05-08
92826,2017-05-09
8063,2017-05-09
46023,2017-05-10
50891,2017-05-09
12519,2017-05-09
36663,2017-05-08
49727,2017-05-10
71153,2017-05-09
3818,2017-05-12
73534,2017-05-09
31898,2017-05-12
68945,2017-05-08
80495,2017-05-09
84077,2017-05-11
8362,2017-05-08
64785,2017-05-11
25030,2017-05-08
76442,2017-05-07
54916,2017-05-09
83786,2017-05-07
1313,2017-05-08
9666,2017-05-10
35871,2017-05-08
61024,2017-05-08
73785,2017-05-11
25818,2017-05-09
75113,2017-05-08
16468,2017-05-13
67960,2017-05-10
22750,2017-05-07
90941,2017-05-11
70368,2017-05-08
63301,2017-05-11
19572,2017-05-09
71832,2017-05-11
29789,2017-05-08
85400,2017-05-10
44690,2017-05-09
47658,2017-05-09
5311,2017-05-12
21024,2017-05-12
28306,2017-05-12
14933,2017-05-08
52527,2017-05-10
16559,2017-05-09
71804,2017-05-07
78107,2017-05-08
7194,2017-05-08
41071,2017-05-08
59329,2017-05-08
75475,2017-05-09
88174,2017-05-15
32681,2017-05-09
82368,2017-05-10
137,2017-05-10
88966,2017-05-10
10233,2017-05-10
84114,2017-05-09
3826,2017-05-08
80087,2017-05-11
38153,2017-05-14
21508,2017-05-11
58428,2017-05-13
88389,2017-05-09
27877,2017-05-11
51252,2017-05-10
2394,2017-05-09
4705,2017-05-11
78424,2017-05-09
81937,2017-05-09
31131,2017-05-13
24996,2017-05-08
51012,2017-05-10
32439,2017-05-08
93516,2017-05-10
26360,2017-05-09
17367,2017-05-09
46238,2017-05-12
46518,2017-05-07
71436,2017-05-13
55319,2017-05-08
77336,2017-05-08
60283,2017-05-08
91873,2017-05-10
25363,2017-05-08
5234,2017-05-12
55131,2017-05-10
29821,2017-05-07
53638,2017-05-11
89051,2017-05-08
42234,2017-05-07
50826,2017-05-09
91969,2017-05-10
37886,2017-05-14
34319,2017-05-09
18626,2017-05-09
90627,2017-05-15
78619,2017-05-08
6206,2017-05-08
43505,2017-05-09
69509,2017-05-11
42632,2017-05-09
64021,2017-05-11
24570,2017-05-09
23135,2017-05-12
16988,2017-05-12
84091,2017-05-08
14613,2017-05-07
79068,2017-05-10
69535,2017-05-09
39903,2017-05-07
43718,2017-05-15
4440,2017-05-12
67601,2017-05-10
74640,2017-05-10
64362,2017-05-08
92730,2017-05-11
82917,2017-05-08
9586,2017-05-11
24845,2017-05-08
80567,2017-05-08
25571,2017-05-08
17027,2017-05-10
5491,2017-05-08
16146,2017-05-08
84853,2017-05-10
11270,2017-05-09
37896,2017-05-10
38762,2017-05-11
88572,2017-05-08
87966,2017-05-08
11280,2017-05-12
54259,2017-05-09
89906,2017-05-08
48901,2017-05-08
61370,2017-05-08
97994,2017-05-12
36780,2017-05-13
45941,2017-05-08
68527,2017-05-11
27973,2017-05-08
45207,2017-05-10
84983,2017-05-08
71320,2017-05-08
34057,2017-05-09
89825,2017-05-11
98726,2017-05-10
79659,2017-05-10
66244,2017-05-08
11822,2017-05-11
38858,2017-05-09
85753,2017-05-11
46721,2017-05-16
62194,2017-05-09
33522,2017-05-13
88624,2017-05-09
47465,2017-05-10
14574,2017-05-09
42812,2017-05-08
23112,2017-05-09
64552,2017-05-09
95197,2017-05-11
69236,2017-05-09
35592,2017-05-10
47945,2017-05-10
627,2017-05-08
15222,2017-05-08
573,2017-05-17
19026,2017-05-09
64642,2017-05-10
24449,2017-05-10
57028,2017-05-10
67675,2017-05-09
2295,2017-05-08
6276,2017-05-08
43092,2017-05-10
37512,2017-05-08
92822,2017-05-09
18266,2017-05-08
81297,2017-05-12
56102,2017-05-09
89206,2017-05-07
76231,2017-05-08
39894,2017-05-12
48652,2017-05-14
13261,2017-05-13
38683,2017-05-09
44625,2017-05-07
11389,2017-05-10
23179,2017-05-09
47780,2017-05-09
69209,2017-05-09
13845,2017-05-08
56503,2017-05-12
25054,2017-05-09
2255,2017-05-07
29612,2017-05-09
57523,2017-05-09
51183,2017-05-16
74010,2017-05-09
49422,2017-05-08
29183,2017-05-09
75027,2017-05-08
13520,2017-05-08
54100,2017-05-09
84602,2017-05-09
33526,2017-05-17
4628,2017-05-09
66309,2017-05-09
51635,2017-05-14
80577,2017-05-10
11291,2017-05-08
4076,2017-05-11
33091,2017-05-10
50284,2017-05-07
88089,2017-05-08
95644,2017-05-09
81564,2017-05-12
92015,2017-05-11
28490,2017-05-08
43349,2017-05-12
26723,2017-05-09
83157,2017-05-07
72719,2017-05-08
55106,2017-05-08
68835,2017-05-08
8765,2017-05-08
26059,2017-05-10
19843,2017-05-09
45449,2017-05-10
76776,2017-05-08
86519,2017-05-08
92152,2017-05-08
58104,2017-05-10
95329,2017-05-09
3579,2017-05-07
4463,2017-05-10
80773,2017-05-08
32821,2017-05-11
5521,2017-05-08
43024,2017-05-08
26847,2017-05-11
13916,2017-05-10
34826,2017-05-08
12485,2017-05-10
41040,2017-05-13
8587,2017-05-08
52829,2017-05-09
64110,2017-05-09
17232,2017-05-11
35870,2017-05-12
72125,2017-05-08
98401,2017-05-09
68323,2017-05-08
73305,2017-05-13
16106,2017-05-11
53290,2017-05-09
47858,2017-05-09
42267,2017-05-08
92092,2017-05-10
52503,2017-05-09
95692,2017-05-09
62858,2017-05-09
54956,2017-05-09
66404,2017-05-09
48980,2017-05-13
52231,2017-05-09
155,2017-05-08
39865,2017-05-09
50879,2017-05-08
5838,2017-05-08
45999,2017-05-08
49325,2017-05-09
5952,2017-05-12
68862,2017-05-07
18547,2017-05-09
53487,2017-05-07
28627,2017-05-12
35537,2017-05-14
71760,2017-05-11
87020,2017-05-09
69650,2017-05-09
75362,2017-05-09
23054,2017-05-12
46072,2017-05-07
2850,2017-05-08
39962,2017-05-11
97813,2017-05-09
42042,2017-05-08
54904,2017-05-10
24062,2017-05-14
51378,2017-05-08
25780,2017-05-09
72765,2017-05-09
33624,2017-05-08
32039,2017-05-10
54273,2017-05-08
74546,2017-05-08
97132,2017-05-14
13093,2017-05-12
93661,2017-05-08
2549,2017-05-09
39125,2017-05-08
44167,2017-05-09
86163,2017-05-11
85431,2017-05-10
22720,2017-05-14
81411,2017-05-08
32564,2017-05-15
48605,2017-05-07
38876,2017-05-13
46092,2017-05-12
82461,2017-05-12
71037,2017-05-08
30378,2017-05-12
57872,2017-05-10
94663,2017-05-09
80,2017-05-09
44283,2017-05-08
82987,2017-05-08
31348,2017-05-08
21241,2017-05-09
41009,2017-05-08
22881,2017-05-10
72712,2017-05-09
69400,2017-05-11
5695,2017-05-09
13260,2017-05-08
40315,2017-05-10
38235,2017-05-09
3014,2017-05-08
32701,2017-05-09
66473,2017-05-10
15402,2017-05-08
12096,2017-05-10
93073,2017-05-11
15296,2017-05-09
33626,2017-05-10
28403,2017-05-10
84248,2017-05-13
60490,2017-05-09
83501,2017-05-13
80558,2017-05-15
61266,2017-05-07
38478,2017-05-11
97667,2017-05-09
93228,2017-05-09
85502,2017-05-11
78966,2017-05-09
47843,2017-05-11
56779,2017-05-07
71858,2017-05-09
48663,2017-05-11
20496,2017-05-08
64889,2017-05-09
94704,2017-05-13
28616,2017-05-08
19496,2017-05-12
53238,2017-05-09
80905,2017-05-09
22276,2017-05-11
90541,2017-05-08
20370,2017-05-09
50211,2017-05-08
35448,2017-05-13
14659,2017-05-08
73094,2017-05-12
25856,2017-05-13
80111,2017-05-11
57644,2017-05-08
53756,2017-05-09
1804,2017-05-08
67871,2017-05-10
39540,2017-05-08
24589,2017-05-09
32312,2017-05-12
17765,2017-05-08
54620,2017-05-08
95709,2017-05-11
30790,2017-05-11
28664,2017-05-14
98104,2017-05-10
22117,2017-05-07
3669,2017-05-09
92508,2017-05-08
77600,2017-05-08
70880,2017-05-08
8710,2017-05-08
40141,2017-05-10
76657,2017-05-11
31237,2017-05-10
53348,2017-05-07
29572,2017-05-10
65813,2017-05-10
57045,2017-05-16
46202,2017-05-09
13886,2017-05-10
14289,2017-05-11
22989,2017-05-09
243,2017-05-11
72614,2017-05-08
68400,2017-05-11
62100,2017-05-08
56688,2017-05-12
9275,2017-05-12
3311,2017-05-09
289,2017-05-09
10822,2017-05-10
82484,2017-05-09
45814,2017-05-11
31533,2017-05-09
28782,2017-05-08
21180,2017-05-11
40004,2017-05-08
56432,2017-05-13
91057,2017-05-09
73944,2017-05-13
24750,2017-05-16
56631,2017-05-07
53676,2017-05-08
9715,2017-05-10
36079,2017-05-08
75368,2017-05-10
39959,2017-05-12
85014,2017-05-09
75020,2017-05-11
727,2017-05-10
11509,2017-05-08
52118,2017-05-11
89594,2017-05-09
3612,2017-05-09
60273,2017-05-11
90651,2017-05-12
52501,2017-05-11
90339,2017-05-09
93173,2017-05-09
74703,2017-05-08
93491,2017-05-10
14395,2017-05-09
93576,2017-05-09
22566,2017-05-11
36687,2017-05-11
36024,2017-05-09
38534,2017-05-08
20960,2017-05-08
86967,2017-05-10
17612,2017-05-09
64789,2017-05-08
63047,2017-05-09
55449,2017-05-11
94387,2017-05-09
3939,2017-05-10
80330,2017-05-09
89671,2017-05-12
48672,2017-05-08
16201,2017-05-08
31943,2017-05-08
20219,2017-05-08
26341,2017-05-15
15651,2017-05-09
11795,2017-05-10
49775,2017-05-08
20599,2017-05-08
86384,2017-05-08
75197,2017-05-09
47744,2017-05-11
65470,2017-05-11
58112,2017-05-09
15228,2017-05-08
46258,2017-05-09
86866,2017-05-09
72654,2017-05-09
54925,2017-05-11
58077,2017-05-09
23684,2017-05-09
67544,2017-05-12
41157,2017-05-11
21629,2017-05-08
18663,2017-05-08
10952,2017-05-09
52117,2017-05-09
38318,2017-05-11
74014,2017-05-10
2982,2017-05-12
70747,2017-05-10
57970,2017-05-13
105,2017-05-11
8086,2017-05-08
88304,2017-05-08
52290,2017-05-08
91297,2017-05-08
16688,2017-05-09
64031,2017-05-11
49555,2017-05-10
14061,2017-05-09
36138,2017-05-09
83466,2017-05-08
12927,2017-05-09
24416,2017-05-09
63657,2017-05-10
32200,2017-05-10
58600,2017-05-08
69318,2017-05-07
50985,2017-05-08
17122,2017-05-09
2056,2017-05-12
78349,2017-05-10
24563,2017-05-09
51672,2017-05-10
94081,2017-05-09
64820,2017-05-09
65190,2017-05-09
89030,2017-05-16
21695,2017-05-08
36964,2017-05-10
35490,2017-05-09
67549,2017-05-13
53729,2017-05-09
45566,2017-05-10
80880,2017-05-10
10961,2017-05-10
78105,2017-05-09
90963,2017-05-15
91981,2017-05-09
38535,2017-05-11
16411,2017-05-08
64673,2017-05-11
75821,2017-05-08
75281,2017-05-10
40191,2017-05-10
95695,2017-05-11
67212,2017-05-10
35421,2017-05-08
85179,2017-05-15
68987,2017-05-11
87950,2017-05-09
87970,2017-05-09
83017,2017-05-08
38226,2017-05-12
98861,2017-05-09
87033,2017-05-10
1770,2017-05-10
15899,2017-05-10
83236,2017-05-09
46580,2017-05-08
21902,2017-05-09
85178,2017-05-11
96235,2017-05-08
45498,2017-05-08
70891,2017-05-09
12699,2017-05-11
8336,2017-05-11
52004,2017-05-13
19823,2017-05-09
5859,2017-05-08
27070,2017-05-10
93273,2017-05-10
94726,2017-05-08
2919,2017-05-09
41701,2017-05-10
13254,2017-05-09
36260,2017-05-09
6199,2017-05-08
88170,2017-05-09
98886,2017-05-08
37008,2017-05-09
81599,2017-05-08
52719,2017-05-09
14474,2017-05-17
32182,2017-05-08
1009,2017-05-09
58389,2017-05-10
22807,2017-05-11
10727,2017-05-09
75175,2017-05-10
87149,2017-05-10
27594,2017-05-08
38569,2017-05-09
73170,2017-05-09
5505,2017-05-11
93168,2017-05-11
62694,2017-05-08
91658,2017-05-10
2586,2017-05-09
98525,2017-05-10
15240,2017-05-12
28683,2017-05-08
82936,2017-05-10
71887,2017-05-09
65460,2017-05-08
43,2017-05-10
33845,2017-05-09
41558,2017-05-09
45944,2017-05-09
42620,2017-05-11
71301,2017-05-08
96330,2017-05-12
90969,2017-05-16
43826,2017-05-12
93893,2017-05-17
27116,2017-05-11
2441,2017-05-10
57041,2017-05-11
28113,2017-05-12
47446,2017-05-08
47542,2017-05-10
73364,2017-05-09
84116,2017-05-08
44652,2017-05-09
19916,2017-05-08
48239,2017-05-09
71061,2017-05-09
26530,2017-05-11
43145,2017-05-10
73679,2017-05-08
10851,2017-05-11
84676,2017-05-15
53503,2017-05-09
15533,2017-05-09
60358,2017-05-12
36240,2017-05-12
33485,2017-05-12
25373,2017-05-12
50989,2017-05-11
9262,2017-05-12
61504,2017-05-10
66636,2017-05-08
42366,2017-05-11
95441,2017-05-11
72862,2017-05-11
78896,2017-05-08
87561,2017-05-16
34561,2017-05-09
60392,2017-05-09
92479,2017-05-10
77309,2017-05-11
7937,2017-05-09
16951,2017-05-12
3194,2017-05-10
21236,2017-05-08
37239,2017-05-08
85653,2017-05-12
78408,2017-05-12
91987,2017-05-09
18841,2017-05-08
5420,2017-05-11
48905,2017-05-08
24896,2017-05-08
90797,2017-05-10
59704,2017-05-07
18719,2017-05-08
17005,2017-05-09
91221,2017-05-13
47785,2017-05-10
53271,2017-05-09
40659,2017-05-09
64186,2017-05-11
74511,2017-05-09
79914,2017-05-13
64219,2017-05-08
33366,2017-05-08
78892,2017-05-08
38057,2017-05-09
24149,2017-05-09
76607,2017-05-09
97194,2017-05-08
39665,2017-05-09
77586,2017-05-17
16437,2017-05-08
37986,2017-05-12
71652,2017-05-08
7045,2017-05-08
11090,2017-05-10
26208,2017-05-10
28631,2017-05-12
10351,2017-05-11
3350,2017-05-09
16897,2017-05-09
38877,2017-05-09
96250,2017-05-12
4509,2017-05-11
24982,2017-05-09
75908,2017-05-08
76451,2017-05-08
42700,2017-05-09
1452,2017-05-13
14084,2017-05-09
63917,2017-05-08
83525,2017-05-10
27247,2017-05-09
94216,2017-05-09
73089,2017-05-09
16043,2017-05-15
50300,2017-05-11
45383,2017-05-12
79653,2017-05-09
88474,2017-05-08
15623,2017-05-10
44816,2017-05-09
35791,2017-05-10
16571,2017-05-10
84681,2017-05-09
11422,2017-05-08
26234,2017-05-13
32810,2017-05-08
23337,2017-05-09
37569,2017-05-08
13913,2017-05-09
81227,2017-05-10
59521,2017-05-11
87290,2017-05-09
87179,2017-05-10
22571,2017-05-12
20404,2017-05-09
51202,2017-05-11
23348,2017-05-10
40365,2017-05-08
50281,2017-05-08
98902,2017-05-11
84825,2017-05-10
26242,2017-05-12
93149,2017-05-11
72407,2017-05-10
64121,2017-05-09
37418,2017-05-10
52100,2017-05-10
7432,2017-05-11
43807,2017-05-12
61556,2017-05-11
51701,2017-05-09
19262,2017-05-11
16920,2017-05-08
70819,2017-05-10
11800,2017-05-09
97044,2017-05-08
85917,2017-05-09
73896,2017-05-14
64893,2017-05-09
76083,2017-05-11
97565,2017-05-13
82593,2017-05-09
57457,2017-05-09
74113,2017-05-09
12213,2017-05-10
5086,2017-05-10
92890,2017-05-09
52413,2017-05-09
54146,2017-05-09
15367,2017-05-11
98792,2017-05-09
48577,2017-05-10
17971,2017-05-09
22368,2017-05-08
89549,2017-05-10
86668,2017-05-09
91901,2017-05-08
36665,2017-05-12
65952,2017-05-07
75708,2017-05-12
94036,2017-05-10
23587,2017-05-14
90635,2017-05-09
83352,2017-05-14
60941,2017-05-08
16404,2017-05-13
92007,2017-05-08
13855,2017-05-08
75972,2017-05-10
35182,2017-05-11
2192,2017-05-09
75114,2017-05-10
69785,2017-05-10
77917,2017-05-09
41219,2017-05-11
64725,2017-05-07
76176,2017-05-08
10834,2017-05-11
42646,2017-05-10
60877,2017-05-09
71166,2017-05-12
35979,2017-05-12
30544,2017-05-09
83639,2017-05-08
19793,2017-05-09
25909,2017-05-08
66536,2017-05-10
65901,2017-05-12
98324,2017-05-09
66431,2017-05-08
93696,2017-05-11
68676,2017-05-11
92063,2017-05-11
18656,2017-05-10
14746,2017-05-13
78902,2017-05-10
94475,2017-05-12
31341,2017-05-08
29207,2017-05-11
29976,2017-05-11
7923,2017-05-13
58366,2017-05-11
91692,2017-05-08
18315,2017-05-10
64890,2017-05-10
62875,2017-05-09
71098,2017-05-10
96840,2017-05-11
79028,2017-05-10
81608,2017-05-11
96423,2017-05-11
7135,2017-05-09
33914,2017-05-11
34283,2017-05-10
79471,2017-05-11
91913,2017-05-12
27494,2017-05-08
82335,2017-05-09
85274,2017-05-11
60851,2017-05-09
29766,2017-05-09
51106,2017-05-08
89923,2017-05-12
75981,2017-05-12
12555,2017-05-09
865,2017-05-09
51482,2017-05-11
16565,2017-05-10
49829,2017-05-12
35075,2017-05-10
49908,2017-05-10
60738,2017-05-10
25875,2017-05-12
19302,2017-05-10
81902,2017-05-11
1686,2017-05-10
24432,2017-05-08
28189,2017-05-09
82293,2017-05-11
18679,2017-05-12
72165,2017-05-09
87814,2017-05-10
63081,2017-05-08
38350,2017-05-09
71993,2017-05-10
81961,2017-05-12
68747,2017-05-10
93797,2017-05-09
81218,2017-05-13
24694,2017-05-10
98547,2017-05-08
96317,2017-05-12
26032,2017-05-11
81986,2017-05-08
80020,2017-05-09
7269,2017-05-09
43424,2017-05-08
64071,2017-05-08
7114,2017-05-13
80739,2017-05-09
62311,2017-05-09
30796,2017-05-14
62614,2017-05-10
10987,2017-05-08
40403,2017-05-08
50386,2017-05-11
90093,2017-05-07
66079,2017-05-08
58448,2017-05-11
48386,2017-05-09
25043,2017-05-08
34128,2017-05-10
89113,2017-05-08
65878,2017-05-10
38583,2017-05-10
65797,2017-05-09
14511,2017-05-08
52041,2017-05-08
68852,2017-05-10
69474,2017-05-08
21374,2017-05-12
19443,2017-05-08
55085,2017-05-09
27553,2017-05-09
57221,2017-05-13
50115,2017-05-10
24059,2017-05-11
53989,2017-05-11
31770,2017-05-13
77327,2017-05-10
45775,2017-05-08
47849,2017-05-11
41495,2017-05-10
48154,2017-05-11
27634,2017-05-11
91945,2017-05-09
65963,2017-05-09
90433,2017-05-11
98603,2017-05-09
35098,2017-05-10
88816,2017-05-08
18285,2017-05-13
62446,2017-05-09
56344,2017-05-11
56373,2017-05-10
11144,2017-05-11
41089,2017-05-09
31421,2017-05-08
33122,2017-05-09
20656,2017-05-09
42215,2017-05-09
98266,2017-05-09
15109,2017-05-12
47645,2017-05-08
67801,2017-05-09
42317,2017-05-09
8568,2017-05-08
94588,2017-05-11
87306,2017-05-11
30467,2017-05-10
32718,2017-05-09
57049,2017-05-08
18890,2017-05-12
74873,2017-05-09
50990,2017-05-12
29417,2017-05-10
84772,2017-05-12
86563,2017-05-13
92531,2017-05-10
72033,2017-05-10
98674,2017-05-09
93924,2017-05-08
87535,2017-05-08
63113,2017-05-11
27188,2017-05-11
42324,2017-05-12
82845,2017-05-11
24134,2017-05-08
11549,2017-05-12
51569,2017-05-09
28087,2017-05-08
28847,2017-05-08
15862,2017-05-09
39270,2017-05-09
37543,2017-05-09
97111,2017-05-11
80148,2017-05-08
96932,2017-05-13
41928,2017-05-09
8717,2017-05-11
65423,2017-05-12
74794,2017-05-09
8688,2017-05-10
64050,2017-05-08
14569,2017-05-08
28314,2017-05-09
65333,2017-05-09
48060,2017-05-08
39627,2017-05-10
7296,2017-05-09
97181,2017-05-09
48346,2017-05-10
28717,2017-05-12
97816,2017-05-08
9335,2017-05-09
54569,2017-05-09
60200,2017-05-08
76643,2017-05-10
70401,2017-05-11
65034,2017-05-09
74276,2017-05-08
58489,2017-05-11
68125,2017-05-09
